,trip_id,route_id,route_type,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,operator,bearing
11179,570,Central Line,rail,2017-06-05 08:57:00,19.1860408,72.9758837,2017-06-05 09:01:00,19.1953173,72.9967104,240.0,rail,64.7504078463
10481,542,Central Line,rail,2017-06-05 08:57:00,19.0856491,72.9082207,2017-06-05 09:02:00,19.1123968,72.9282728,300.0,rail,35.3141150056
12615,625,Central Line,rail,2017-06-05 08:57:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,54180.0,rail,0.689917617901
1933,97,Harbour Line,rail,2017-06-05 08:57:00,19.0553455,73.0159365,2017-06-05 09:01:00,19.033328,73.0180205,240.0,rail,174.887283849
11223,572,Central Line,rail,2017-06-05 08:57:00,19.0655986,72.8791535,2017-06-06 00:00:00,19.0802204,72.8983448,54180.0,rail,51.1258984318
9,0,Harbour Line,rail,2017-06-05 08:58:00,19.0523926,72.8691713,2017-06-05 09:01:00,19.0655986,72.8791535,180.0,rail,35.5438455138
756,45,Harbour Line,rail,2017-06-05 08:58:00,19.0661156,73.0093491,2017-06-05 09:01:00,19.0553455,73.0159365,180.0,rail,149.967643506
10080,522,Central Line,rail,2017-06-05 08:58:00,19.0802204,72.8983448,2017-06-05 09:01:00,19.0856491,72.9082207,180.0,rail,59.8153286205
11202,571,Central Line,rail,2017-06-05 08:58:00,19.1423572,72.9377517,2017-06-05 09:01:00,19.1546597,72.9466564,180.0,rail,34.3629468109
11292,575,Central Line,rail,2017-06-05 08:58:00,18.9519928,72.8382706,2017-06-05 09:00:00,18.960941,72.839386,120.0,rail,6.72358943274
11247,573,Central Line,rail,2017-06-05 08:58:00,19.0274138,72.8501632,2017-06-05 09:02:00,19.0465879,72.8632167,240.0,rail,32.7634918498
6767,347,Western Line,rail,2017-06-05 08:58:00,18.9520406,72.8181069,2017-06-05 09:01:00,18.9633787,72.8158439,180.0,rail,349.310268487
1993,100,Harbour Line,rail,2017-06-05 08:59:00,18.960941,72.839386,2017-06-05 09:01:00,18.968376,72.8434765,120.0,rail,27.4881659886
10145,526,Central Line,rail,2017-06-05 08:59:00,18.9398208,72.8354676,2017-06-05 09:02:00,18.9519928,72.8382706,180.0,rail,12.2875241639
4531,226,Harbour Line,rail,2017-06-05 08:59:00,18.977184,72.844214,2017-06-05 09:01:00,18.9864926,72.8432859,120.0,rail,354.613972268
6710,344,Western Line,rail,2017-06-05 08:59:00,19.0172909,72.8434865,2017-06-05 09:01:00,19.0274138,72.8501632,120.0,rail,31.945443505
14349,683,Central Line,rail,2017-06-05 08:59:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,54060.0,rail,31.945443505
3874,179,Harbour Line,rail,2017-06-05 08:59:00,19.032281,72.857215,2017-06-05 09:01:00,19.0308365,72.8403917,120.0,rail,264.810191323
1954,98,Harbour Line,rail,2017-06-05 08:59:00,19.055124,72.9154653,2017-06-05 09:02:00,19.0485231,72.9327532,180.0,rail,111.996185353
10110,524,Central Line,rail,2017-06-05 08:59:00,18.9766017,72.8326658,2017-06-05 09:01:00,18.9868574,72.8327964,120.0,rail,0.689917617901
1973,99,Harbour Line,rail,2017-06-05 08:59:00,19.0161446,72.8589689,2017-06-05 09:03:00,19.0379842,72.8643402,240.0,rail,13.0890570683
6676,342,Western Line,rail,2017-06-05 08:59:00,19.1364893,72.8488709,2017-06-05 09:04:00,19.1645727,72.8492586,300.0,rail,0.747170353076
9670,491,Central Line,rail,2017-06-05 09:00:00,19.0091607,72.8376084,2017-06-05 09:03:00,19.0172909,72.8434865,180.0,rail,34.3546197251
6657,341,Western Line,rail,2017-06-05 09:00:00,19.1848167,72.8483955,2017-06-05 09:03:00,19.2045159,72.8520095,180.0,rail,9.82949442133
10467,541,Central Line,rail,2017-06-05 09:00:00,19.103227,73.0114051,2017-06-05 09:03:00,19.218328,73.0868268,180.0,rail,31.7560321231
804,48,Harbour Line,rail,2017-06-05 09:00:00,18.9519928,72.8382706,2017-06-05 09:03:00,18.960941,72.839386,180.0,rail,6.72358943274
11293,575,Central Line,rail,2017-06-05 09:00:00,18.960941,72.839386,2017-06-05 09:03:00,18.9766017,72.8326658,180.0,rail,337.912203953
6749,346,Western Line,rail,2017-06-05 09:00:00,18.9818838,72.823803,2017-06-05 09:03:00,18.9959822,72.8304157,180.0,rail,23.9179858059
6786,348,Western Line,rail,2017-06-05 09:00:00,18.9352871,72.8272397,2017-06-05 09:03:00,18.9447204,72.824317,180.0,rail,343.666590179
10064,521,Central Line,rail,2017-06-05 09:00:00,19.1282039,72.928065,2017-06-05 09:02:00,19.1423572,72.9377517,120.0,rail,32.8865926418
5245,281,Harbour Line,rail,2017-06-05 09:00:00,19.032281,72.857215,2017-06-05 09:04:00,19.0161446,72.8589689,240.0,rail,174.133135508
5237,280,Harbour Line,rail,2017-06-05 09:00:00,19.007521,73.095175,2017-06-05 09:05:00,18.990894,73.1207371,300.0,rail,124.525310155
788,47,Harbour Line,rail,2017-06-05 09:00:00,18.9988746,72.8545373,2017-06-05 09:03:00,19.0161446,72.8589689,180.0,rail,13.6373483951
10098,523,Central Line,rail,2017-06-05 09:00:00,19.0655986,72.8791535,2017-06-05 09:03:00,19.0802204,72.8983448,180.0,rail,51.1258984318
10048,520,Central Line,rail,2017-06-05 09:00:00,19.1565109,72.9637728,2017-06-05 09:04:00,19.1860408,72.9758837,240.0,rail,21.1752874688
6695,343,Western Line,rail,2017-06-05 09:00:00,19.0995322,72.8439636,2017-06-05 09:05:00,19.1198548,72.8464601,300.0,rail,6.62092488241
6729,345,Western Line,rail,2017-06-05 09:00:00,18.9959822,72.8304157,2017-06-05 09:03:00,19.0074692,72.8359424,180.0,rail,24.4612302875
16152,739,Central Line,rail,2017-06-05 09:00:00,19.0856491,72.9082207,2017-06-06 00:00:00,19.1123968,72.9282728,54000.0,rail,35.3141150056
772,46,Harbour Line,rail,2017-06-05 09:00:00,19.0658187,72.8899927,2017-06-05 09:02:00,19.0634447,72.9011277,120.0,rail,102.711693528
10,0,Harbour Line,rail,2017-06-05 09:01:00,19.0655986,72.8791535,2017-06-05 09:04:00,19.0658187,72.8899927,180.0,rail,88.7692201184
11203,571,Central Line,rail,2017-06-05 09:01:00,19.1546597,72.9466564,2017-06-05 09:04:00,19.1565109,72.9637728,180.0,rail,83.4684783697
1934,97,Harbour Line,rail,2017-06-05 09:01:00,19.033328,73.0180205,2017-06-05 09:04:00,19.0216421,73.0183983,180.0,rail,178.249405647
6768,347,Western Line,rail,2017-06-05 09:01:00,18.9633787,72.8158439,2017-06-05 09:03:00,18.9707714,72.8194532,120.0,rail,24.783570649
4532,226,Harbour Line,rail,2017-06-05 09:01:00,18.9864926,72.8432859,2017-06-05 09:04:00,18.9988746,72.8545373,180.0,rail,40.6698663406
757,45,Harbour Line,rail,2017-06-05 09:01:00,19.0553455,73.0159365,2017-06-05 09:05:00,19.033328,73.0180205,240.0,rail,174.887283849
13572,658,Central Line,rail,2017-06-05 09:01:00,18.9398208,72.8354676,2017-06-06 00:00:00,18.9519928,72.8382706,53940.0,rail,12.2875241639
11268,574,Central Line,rail,2017-06-05 09:01:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,53940.0,rail,0.689917617901
3875,179,Harbour Line,rail,2017-06-05 09:01:00,19.0308365,72.8403917,2017-06-05 09:05:00,19.0547926,72.8406549,240.0,rail,0.595024664641
10081,522,Central Line,rail,2017-06-05 09:01:00,19.0856491,72.9082207,2017-06-05 09:06:00,19.1123968,72.9282728,300.0,rail,35.3141150056
10111,524,Central Line,rail,2017-06-05 09:01:00,18.9868574,72.8327964,2017-06-05 09:03:00,18.9940922,72.8328531,120.0,rail,0.424586450075
3881,180,Harbour Line,rail,2017-06-05 09:01:00,18.9398208,72.8354676,2017-06-05 09:04:00,18.9519928,72.8382706,180.0,rail,12.2875241639
11180,570,Central Line,rail,2017-06-05 09:01:00,19.1953173,72.9967104,2017-06-05 09:11:00,19.1885066,73.0417098,600.0,rail,99.1046660338
6711,344,Western Line,rail,2017-06-05 09:01:00,19.0274138,72.8501632,2017-06-05 09:04:00,19.0308365,72.8403917,180.0,rail,290.330759525
1994,100,Harbour Line,rail,2017-06-05 09:01:00,18.968376,72.8434765,2017-06-05 09:03:00,18.977184,72.844214,120.0,rail,4.52734112355
13538,656,Central Line,rail,2017-06-05 09:01:00,19.227942,73.14926,2017-06-05 09:04:00,19.2179294,73.163033,180.0,rail,127.592640112
11225,572,Central Line,rail,2017-06-05 09:02:00,19.0856491,72.9082207,2017-06-06 00:00:00,19.1123968,72.9282728,53880.0,rail,35.3141150056
773,46,Harbour Line,rail,2017-06-05 09:02:00,19.0634447,72.9011277,2017-06-05 09:05:00,19.055124,72.9154653,180.0,rail,121.549922508
10065,521,Central Line,rail,2017-06-05 09:02:00,19.1423572,72.9377517,2017-06-05 09:05:00,19.1546597,72.9466564,180.0,rail,34.3629468109
14896,698,Central Line,rail,2017-06-05 09:02:00,18.9398208,72.8354676,2017-06-05 09:13:00,19.0944038,73.3007222,660.0,rail,70.6367057741
1955,98,Harbour Line,rail,2017-06-05 09:02:00,19.0485231,72.9327532,2017-06-05 09:10:00,19.0630606,72.9989048,480.0,rail,76.9112032348
10482,542,Central Line,rail,2017-06-05 09:02:00,19.1123968,72.9282728,2017-06-05 09:05:00,19.1282039,72.928065,180.0,rail,359.288379163
10146,526,Central Line,rail,2017-06-05 09:02:00,18.9519928,72.8382706,2017-06-05 09:04:00,18.960941,72.839386,120.0,rail,6.72358943274
11248,573,Central Line,rail,2017-06-05 09:02:00,19.0465879,72.8632167,2017-06-05 09:06:00,19.0655986,72.8791535,240.0,rail,38.3921476834
6787,348,Western Line,rail,2017-06-05 09:03:00,18.9447204,72.824317,2017-06-05 09:05:00,18.9520406,72.8181069,120.0,rail,321.257130175
9671,491,Central Line,rail,2017-06-05 09:03:00,19.0172909,72.8434865,2017-06-05 09:06:00,19.0274138,72.8501632,180.0,rail,31.945443505
6807,349,Western Line,rail,2017-06-05 09:03:00,18.9352871,72.8272397,2017-06-05 09:06:00,18.9447204,72.824317,180.0,rail,343.666590179
805,48,Harbour Line,rail,2017-06-05 09:03:00,18.960941,72.839386,2017-06-05 09:05:00,18.968376,72.8434765,120.0,rail,27.4881659886
12619,625,Central Line,rail,2017-06-05 09:03:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,53820.0,rail,31.945443505
6730,345,Western Line,rail,2017-06-05 09:03:00,19.0074692,72.8359424,2017-06-05 09:05:00,19.0172909,72.8434865,120.0,rail,35.9872952541
789,47,Harbour Line,rail,2017-06-05 09:03:00,19.0161446,72.8589689,2017-06-05 09:07:00,19.0379842,72.8643402,240.0,rail,13.0890570683
11294,575,Central Line,rail,2017-06-05 09:03:00,18.9766017,72.8326658,2017-06-05 09:05:00,18.9868574,72.8327964,120.0,rail,0.689917617901
10164,527,Central Line,rail,2017-06-05 09:03:00,18.9398208,72.8354676,2017-06-05 09:06:00,18.9519928,72.8382706,180.0,rail,12.2875241639
6750,346,Western Line,rail,2017-06-05 09:03:00,18.9959822,72.8304157,2017-06-05 09:06:00,19.0074692,72.8359424,180.0,rail,24.4612302875
10099,523,Central Line,rail,2017-06-05 09:03:00,19.0802204,72.8983448,2017-06-05 09:06:00,19.0856491,72.9082207,180.0,rail,59.8153286205
1995,100,Harbour Line,rail,2017-06-05 09:03:00,18.977184,72.844214,2017-06-05 09:05:00,18.9864926,72.8432859,120.0,rail,354.613972268
6658,341,Western Line,rail,2017-06-05 09:03:00,19.2045159,72.8520095,2017-06-05 09:08:00,19.2294266,72.8569936,300.0,rail,10.6987894044
1974,99,Harbour Line,rail,2017-06-05 09:03:00,19.0379842,72.8643402,2017-06-05 09:06:00,19.0523926,72.8691713,180.0,rail,17.5856883964
10112,524,Central Line,rail,2017-06-05 09:03:00,18.9940922,72.8328531,2017-06-05 09:06:00,19.0091607,72.8376084,180.0,rail,16.6141959676
6769,347,Western Line,rail,2017-06-05 09:03:00,18.9707714,72.8194532,2017-06-05 09:06:00,18.9818838,72.823803,180.0,rail,20.3126975213
3882,180,Harbour Line,rail,2017-06-05 09:04:00,18.9519928,72.8382706,2017-06-05 09:07:00,18.960941,72.839386,180.0,rail,6.72358943274
4533,226,Harbour Line,rail,2017-06-05 09:04:00,18.9988746,72.8545373,2017-06-05 09:07:00,19.0161446,72.8589689,180.0,rail,13.6373483951
11204,571,Central Line,rail,2017-06-05 09:04:00,19.1565109,72.9637728,2017-06-05 09:08:00,19.1860408,72.9758837,240.0,rail,21.1752874688
6712,344,Western Line,rail,2017-06-05 09:04:00,19.0308365,72.8403917,2017-06-05 09:08:00,19.0547926,72.8406549,240.0,rail,0.595024664641
5246,281,Harbour Line,rail,2017-06-05 09:04:00,19.0161446,72.8589689,2017-06-05 09:08:00,19.0379842,72.8643402,240.0,rail,13.0890570683
10129,525,Central Line,rail,2017-06-05 09:04:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,53760.0,rail,0.689917617901
10147,526,Central Line,rail,2017-06-05 09:04:00,18.960941,72.839386,2017-06-05 09:07:00,18.9766017,72.8326658,180.0,rail,337.912203953
12601,624,Central Line,rail,2017-06-05 09:04:00,19.1860408,72.9758837,2017-06-06 00:00:00,19.1953173,72.9967104,53760.0,rail,64.7504078463
16138,738,Central Line,rail,2017-06-05 09:04:00,18.5631806,73.8406198,2017-06-05 09:21:00,18.9398208,72.8354676,1020.0,rail,291.589413409
11157,569,Central Line,rail,2017-06-05 09:04:00,19.103227,73.0114051,2017-06-05 09:07:00,19.218328,73.0868268,180.0,rail,31.7560321231
11,0,Harbour Line,rail,2017-06-05 09:04:00,19.0658187,72.8899927,2017-06-05 09:06:00,19.0634447,72.9011277,120.0,rail,102.711693528
6677,342,Western Line,rail,2017-06-05 09:04:00,19.1645727,72.8492586,2017-06-05 09:08:00,19.1848167,72.8483955,240.0,rail,357.693971414
13539,656,Central Line,rail,2017-06-05 09:04:00,19.2179294,73.163033,2017-06-05 09:09:00,19.21012,73.1844207,300.0,rail,111.140214112
1935,97,Harbour Line,rail,2017-06-05 09:04:00,19.0216421,73.0183983,2017-06-05 09:07:00,19.0189654,73.0392056,180.0,rail,97.7487284396
5004,267,Harbour Line,rail,2017-06-05 09:04:00,19.0630606,72.9989048,2017-06-05 09:06:00,19.0661156,73.0093491,120.0,rail,72.8038200951
15165,706,Central Line,rail,2017-06-05 09:05:00,18.9398208,72.8354676,2017-06-06 00:00:00,18.9519928,72.8382706,53700.0,rail,12.2875241639
3876,179,Harbour Line,rail,2017-06-05 09:05:00,19.0547926,72.8406549,2017-06-05 09:09:00,19.0698428,72.8402856,240.0,rail,358.671416207
1996,100,Harbour Line,rail,2017-06-05 09:05:00,18.9864926,72.8432859,2017-06-05 09:08:00,18.9988746,72.8545373,180.0,rail,40.6698663406
6731,345,Western Line,rail,2017-06-05 09:05:00,19.0172909,72.8434865,2017-06-05 09:07:00,19.0274138,72.8501632,120.0,rail,31.945443505
806,48,Harbour Line,rail,2017-06-05 09:05:00,18.968376,72.8434765,2017-06-05 09:07:00,18.977184,72.844214,120.0,rail,4.52734112355
10483,542,Central Line,rail,2017-06-05 09:05:00,19.1282039,72.928065,2017-06-05 09:07:00,19.1423572,72.9377517,120.0,rail,32.8865926418
774,46,Harbour Line,rail,2017-06-05 09:05:00,19.055124,72.9154653,2017-06-05 09:08:00,19.0485231,72.9327532,180.0,rail,111.996185353
758,45,Harbour Line,rail,2017-06-05 09:05:00,19.033328,73.0180205,2017-06-05 09:08:00,19.0216421,73.0183983,180.0,rail,178.249405647
10066,521,Central Line,rail,2017-06-05 09:05:00,19.1546597,72.9466564,2017-06-05 09:08:00,19.1565109,72.9637728,180.0,rail,83.4684783697
6788,348,Western Line,rail,2017-06-05 09:05:00,18.9520406,72.8181069,2017-06-05 09:08:00,18.9633787,72.8158439,180.0,rail,349.310268487
11295,575,Central Line,rail,2017-06-05 09:05:00,18.9868574,72.8327964,2017-06-05 09:07:00,18.9940922,72.8328531,120.0,rail,0.424586450075
6696,343,Western Line,rail,2017-06-05 09:05:00,19.1198548,72.8464601,2017-06-05 09:08:00,19.1364893,72.8488709,180.0,rail,7.79679353481
10165,527,Central Line,rail,2017-06-05 09:06:00,18.9519928,72.8382706,2017-06-05 09:08:00,18.960941,72.839386,120.0,rail,6.72358943274
6751,346,Western Line,rail,2017-06-05 09:06:00,19.0074692,72.8359424,2017-06-05 09:08:00,19.0172909,72.8434865,120.0,rail,35.9872952541
10113,524,Central Line,rail,2017-06-05 09:06:00,19.0091607,72.8376084,2017-06-05 09:09:00,19.0172909,72.8434865,180.0,rail,34.3546197251
1975,99,Harbour Line,rail,2017-06-05 09:06:00,19.0523926,72.8691713,2017-06-05 09:09:00,19.0655986,72.8791535,180.0,rail,35.5438455138
6770,347,Western Line,rail,2017-06-05 09:06:00,18.9818838,72.823803,2017-06-05 09:09:00,18.9959822,72.8304157,180.0,rail,23.9179858059
10082,522,Central Line,rail,2017-06-05 09:06:00,19.1123968,72.9282728,2017-06-05 09:09:00,19.1282039,72.928065,180.0,rail,359.288379163
6808,349,Western Line,rail,2017-06-05 09:06:00,18.9447204,72.824317,2017-06-05 09:08:00,18.9520406,72.8181069,120.0,rail,321.257130175
2016,101,Harbour Line,rail,2017-06-05 09:06:00,18.9398208,72.8354676,2017-06-05 09:09:00,18.9519928,72.8382706,180.0,rail,12.2875241639
11249,573,Central Line,rail,2017-06-05 09:06:00,19.0655986,72.8791535,2017-06-05 09:09:00,19.0802204,72.8983448,180.0,rail,51.1258984318
10100,523,Central Line,rail,2017-06-05 09:06:00,19.0856491,72.9082207,2017-06-05 09:11:00,19.1123968,72.9282728,300.0,rail,35.3141150056
5005,267,Harbour Line,rail,2017-06-05 09:06:00,19.0661156,73.0093491,2017-06-05 09:09:00,19.0553455,73.0159365,180.0,rail,149.967643506
9672,491,Central Line,rail,2017-06-05 09:06:00,19.0274138,72.8501632,2017-06-05 09:10:00,19.0465879,72.8632167,240.0,rail,32.7634918498
3883,180,Harbour Line,rail,2017-06-05 09:07:00,18.960941,72.839386,2017-06-05 09:09:00,18.968376,72.8434765,120.0,rail,27.4881659886
11272,574,Central Line,rail,2017-06-05 09:07:00,19.0172909,72.8434865,2017-06-06 00:00:00,19.0274138,72.8501632,53580.0,rail,31.945443505
1936,97,Harbour Line,rail,2017-06-05 09:07:00,19.0189654,73.0392056,2017-06-05 09:11:00,19.0264714,73.0595161,240.0,rail,68.648955243
6732,345,Western Line,rail,2017-06-05 09:07:00,19.0274138,72.8501632,2017-06-05 09:10:00,19.0308365,72.8403917,180.0,rail,290.330759525
11296,575,Central Line,rail,2017-06-05 09:07:00,18.9940922,72.8328531,2017-06-05 09:10:00,19.0091607,72.8376084,180.0,rail,16.6141959676
11182,570,Central Line,rail,2017-06-05 09:07:00,19.1902699,73.023094,2017-06-05 09:16:00,19.103227,73.0114051,540.0,rail,187.229939233
4534,226,Harbour Line,rail,2017-06-05 09:07:00,19.0161446,72.8589689,2017-06-05 09:11:00,19.032281,72.857215,240.0,rail,354.133135508
790,47,Harbour Line,rail,2017-06-05 09:07:00,19.0379842,72.8643402,2017-06-05 09:10:00,19.0523926,72.8691713,180.0,rail,17.5856883964
10148,526,Central Line,rail,2017-06-05 09:07:00,18.9766017,72.8326658,2017-06-05 09:09:00,18.9868574,72.8327964,120.0,rail,0.689917617901
14352,683,Central Line,rail,2017-06-05 09:07:00,19.0655986,72.8791535,2017-06-06 00:00:00,19.0802204,72.8983448,53580.0,rail,51.1258984318
10484,542,Central Line,rail,2017-06-05 09:07:00,19.1423572,72.9377517,2017-06-05 09:10:00,19.1546597,72.9466564,180.0,rail,34.3629468109
807,48,Harbour Line,rail,2017-06-05 09:07:00,18.977184,72.844214,2017-06-05 09:09:00,18.9864926,72.8432859,120.0,rail,354.613972268
4890,259,Harbour Line,rail,2017-06-05 09:07:00,19.0161446,72.8589689,2017-06-05 09:12:00,19.0379842,72.8643402,300.0,rail,13.0890570683
11158,569,Central Line,rail,2017-06-05 09:07:00,19.218328,73.0868268,2017-06-05 09:10:00,19.2256889,73.0970259,180.0,rail,52.6081603627
1997,100,Harbour Line,rail,2017-06-05 09:08:00,18.9988746,72.8545373,2017-06-05 09:11:00,19.0161446,72.8589689,180.0,rail,13.6373483951
6789,348,Western Line,rail,2017-06-05 09:08:00,18.9633787,72.8158439,2017-06-05 09:10:00,18.9707714,72.8194532,120.0,rail,24.783570649
759,45,Harbour Line,rail,2017-06-05 09:08:00,19.0216421,73.0183983,2017-06-05 09:11:00,19.0189654,73.0392056,180.0,rail,97.7487284396
5247,281,Harbour Line,rail,2017-06-05 09:08:00,19.0379842,72.8643402,2017-06-05 09:11:00,19.0523926,72.8691713,180.0,rail,17.5856883964
10067,521,Central Line,rail,2017-06-05 09:08:00,19.1565109,72.9637728,2017-06-05 09:12:00,19.1860408,72.9758837,240.0,rail,21.1752874688
6809,349,Western Line,rail,2017-06-05 09:08:00,18.9520406,72.8181069,2017-06-05 09:11:00,18.9633787,72.8158439,180.0,rail,349.310268487
6697,343,Western Line,rail,2017-06-05 09:08:00,19.1364893,72.8488709,2017-06-05 09:13:00,19.1645727,72.8492586,300.0,rail,0.747170353076
6752,346,Western Line,rail,2017-06-05 09:08:00,19.0172909,72.8434865,2017-06-05 09:10:00,19.0274138,72.8501632,120.0,rail,31.945443505
13575,658,Central Line,rail,2017-06-05 09:08:00,18.9766017,72.8326658,2017-06-06 00:00:00,18.9868574,72.8327964,53520.0,rail,0.689917617901
11205,571,Central Line,rail,2017-06-05 09:08:00,19.1860408,72.9758837,2017-06-05 09:12:00,19.1953173,72.9967104,240.0,rail,64.7504078463
6713,344,Western Line,rail,2017-06-05 09:08:00,19.0547926,72.8406549,2017-06-05 09:11:00,19.0698428,72.8402856,180.0,rail,358.671416207
10183,528,Central Line,rail,2017-06-05 09:08:00,18.9398208,72.8354676,2017-06-06 00:00:00,18.9519928,72.8382706,53520.0,rail,12.2875241639
10166,527,Central Line,rail,2017-06-05 09:08:00,18.960941,72.839386,2017-06-05 09:11:00,18.9766017,72.8326658,180.0,rail,337.912203953
775,46,Harbour Line,rail,2017-06-05 09:08:00,19.0485231,72.9327532,2017-06-05 09:16:00,19.0630606,72.9989048,480.0,rail,76.9112032348
6678,342,Western Line,rail,2017-06-05 09:08:00,19.1848167,72.8483955,2017-06-05 09:11:00,19.2045159,72.8520095,180.0,rail,9.82949442133
2017,101,Harbour Line,rail,2017-06-05 09:09:00,18.9519928,72.8382706,2017-06-05 09:12:00,18.960941,72.839386,180.0,rail,6.72358943274
808,48,Harbour Line,rail,2017-06-05 09:09:00,18.9864926,72.8432859,2017-06-05 09:12:00,18.9988746,72.8545373,180.0,rail,40.6698663406
10114,524,Central Line,rail,2017-06-05 09:09:00,19.0172909,72.8434865,2017-06-05 09:12:00,19.0274138,72.8501632,180.0,rail,31.945443505
1976,99,Harbour Line,rail,2017-06-05 09:09:00,19.0655986,72.8791535,2017-06-05 09:12:00,19.0658187,72.8899927,180.0,rail,88.7692201184
